SwiftName,name,ra,dec,time,obsid,status,exposure_a,observation_mode,public_date,issue_flag,end_time,_Search_Offset
SWIFTJ0742.3+8024,3C184d1                    ,07 43 39.0,+80 27 33,2015-10-01 10:06:08,60160300002,archived ,     22272,SCIENCE         , 2015-10-07,         1,2015-10-01 17:06:08,"    1.918 (115.75577,80.4405834)"
SWIFTJ0742.3+8024,3C184d1                    ,07 43 28.8,+80 27 33,2015-10-01 09:46:08,60160300001,archived ,       371,SCIENCE         , 2015-10-07,         0,2015-10-01 10:06:08,"    1.594 (115.75577,80.4405834)"
SWIFTJ0742.5+4948,MRK_79                     ,07 42 46.1,+49 50 28,2020-09-23 12:01:09,60601010002,archived ,     65805,SCIENCE         , 2021-10-05,         0,2020-09-24 22:56:09,"   2.861 (115.636733,49.8096907)"
SWIFTJ0742.5+4948,MRK_79                     ,07 42 46.8,+49 50 37,2020-09-25 05:56:09,60601010004,archived ,     38542,SCIENCE         , 2021-10-05,         0,2020-09-26 02:16:09,"   3.039 (115.636733,49.8096907)"
SWIFTJ0742.5+4948,MRK_79                     ,07 42 55.5,+49 51 08,2020-09-25 05:16:09,60601010003,archived ,         0,SLEW            , 2021-10-05,         0,2020-09-25 05:56:09,"   4.464 (115.636733,49.8096907)"
SWIFTJ0743.0+6513,Mrk78                      ,07 42 45.8,+65 12 50,2018-11-19 08:36:09,60061336002,archived ,     24179,SCIENCE         , 2018-12-03,         0,2018-11-19 19:56:09,"   2.244 (115.673761,65.1770973)"
SWIFTJ0743.3-2546,LEDA86073                  ,07 43 14.7,-25 45 50,                   ,60160303,accepted ,    -20000,                ,           ,          ,                   ,"   0.013 (115.811371,-25.764017)"
SWIFTJ0744.0+2914,UGC03995A                  ,07 44 07.5,+29 16 02,2014-11-08 17:36:07,60061352002,archived ,     23306,SCIENCE         , 2015-09-17,         0,2014-11-09 05:36:07,"   1.228 (116.038012,29.2474598)"
SWIFTJ0746.3+2548,B20743p25                  ,07 46 25.9,+25 49 02,                   ,60160305,accepted ,    -20000,                ,           ,          ,                   ,"   0.001 (116.607792,25.8173101)"
SWIFTJ0747.5+6057,Mrk10                      ,07 47 29.1,+60 56 01,                   ,60160307,accepted ,    -20000,                ,           ,          ,                   ,"   0.009 (116.871125,60.9335669)"
SWIFTJ0747.6-7326,2MASXJ07473839m7325533     ,07 47 42.2,-73 23 18,2023-09-03 04:36:09,60161308002,archived ,     29343,SCIENCE         , 2023-09-11,         1,2023-09-03 13:56:09,"   2.596 (116.909786,-73.431417)"
SWIFTJ0747.6-7326,2MASXJ07473839m7325533     ,07 47 45.5,-73 24 14,2023-09-03 04:16:09,60161308001,archived ,       403,SCIENCE         , 2023-09-11,         0,2023-09-03 04:36:09,"   1.728 (116.909786,-73.431417)"
SWIFTJ0752.2+1937,2MASXJ07521780p1935423     ,07 52 17.8,+19 35 42,                   ,60160309,accepted ,    -20000,                ,           ,          ,                   ,"    0.003 (118.074353,19.595099)"
SWIFTJ0753.1+4559,B30749p460A                ,07 52 44.2,+45 56 57,                   ,60160310,accepted ,    -20000,                ,           ,          ,                   ,"   0.001 (118.184184,45.9493009)"
SWIFTJ0755.4+8402,1RXSJ075813d2p835637       ,07 57 31.3,+83 56 46,2018-02-04 07:51:09,60464061002,archived ,     18380,SCIENCE         , 2018-02-15,         0,2018-02-04 16:26:09,"   1.221 (119.571766,83.9435807)"
SWIFTJ0755.4+8402,1RXSJ075813d2p835637       ,07 57 06.9,+83 57 31,2018-02-04 07:21:09,60464061001,archived ,       531,SCIENCE         , 2018-02-15,         0,2018-02-04 07:51:09,"   2.058 (119.571766,83.9435807)"
SWIFTJ0756.3-4137,2MASXJ07561963m4137420     ,07 56 13.7,-41 35 17,2014-07-29 15:26:07,60061076002,archived ,     22747,SCIENCE         , 2015-03-31,         0,2014-07-30 02:31:07,"   2.659 (119.081748,-41.628372)"
SWIFTJ0756.3-4137,2MASXJ07561963m4137420     ,07 56 14.0,-41 35 31,2014-07-29 15:06:07,60061076001,archived ,         0,SLEW            , 2015-03-31,         0,2014-07-29 15:26:07,"   2.430 (119.081748,-41.628372)"
SWIFTJ0800.5+2327,MCGp04_19_017              ,07 59 53.5,+23 23 24,                   ,60061077,accepted ,    -20000,                ,           ,          ,                   ,"   0.017 (119.972717,23.3900988)"
SWIFTJ0800.1+2638,IC0486                     ,08 00 21.0,+26 36 49,                   ,60160314,accepted ,    -20000,                ,           ,          ,                   ,"   0.000 (120.087402,26.6135066)"
SWIFTJ0801.9-4946,ESO209mG012                ,08 01 46.7,-49 44 11,2019-07-30 08:41:09,60160315002,archived ,     23715,SCIENCE         , 2019-08-09,         0,2019-07-30 20:56:09,"   3.105 (120.491537,-49.778437)"
SWIFTJ0803.4+0842,2MASXJ08032736p0841523     ,08 03 27.4,+08 41 52,                   ,60160316,accepted ,    -20000,                ,           ,          ,                   ,"    0.004 (120.864087,8.6978678)"
SWIFTJ0804.2+0507,Mrk1210                    ,08 04 11.7,+05 07 29,2012-10-05 15:21:07,60061078002,archived ,     15447,SCIENCE         , 2015-03-31,         0,2012-10-05 23:01:07,"    1.592 (121.024381,5.1138525)"
SWIFTJ0804.6+1045,MCGp02_21_013              ,08 04 39.8,+10 44 49,2017-03-11 14:01:09,60260001002,archived ,     20336,SCIENCE         , 2017-03-24,         0,2017-03-12 00:56:09,"   2.407 (121.193273,10.7766819)"
SWIFTJ0805.1-0110,2MASXJ08045299m0108476     ,08 04 53.0,-01 08 47,                   ,60160319,accepted ,    -20000,                ,           ,          ,                   ,"    0.008 (121.22077,-1.1466362)"
SWIFTJ0805.2+6145,BZQ_J0805p6144             ,08 04 52.2,+61 44 29,2021-02-15 11:51:09,60601032002,archived ,     37286,SCIENCE         , 2022-02-22,         0,2021-02-16 06:56:09,"    3.072 (121.325582,61.739932)"
SWIFTJ0807.9+3859,Mrk_622                    ,08 07 53.5,+39 01 34,2019-09-28 02:11:09,60561042002,archived ,     54184,SCIENCE         , 2020-10-09,         1,2019-09-29 06:46:09,"   2.755 (121.920822,39.0042387)"
SWIFTJ0810.9+7602,PG0804p761                 ,08 10 24.7,+76 02 02,2016-04-02 02:31:08,60160322002,archived ,     17315,SCIENCE         , 2016-04-07,         0,2016-04-02 10:06:08,"    2.159 (122.74436,76.0451306)"
SWIFTJ0810.9+7602,PG0804p761                 ,08 10 22.7,+76 01 51,2016-04-02 02:06:08,60160322001,archived ,       101,SCIENCE         , 2016-04-07,         0,2016-04-02 02:31:08,"    2.334 (122.74436,76.0451306)"
SWIFTJ0814.3+0423,CGCG031m072                ,08 14 16.8,+04 18 32,2020-05-09 08:26:09,60160323002,archived ,     33928,SCIENCE         , 2020-05-18,         0,2020-05-10 05:16:09,"     2.934 (123.605559,4.342468)"
SWIFTJ0817.8+0251,1RXSJ081749d0p025104       ,08 17 49.2,+02 51 00,                   ,60160324,accepted ,    -20000,                ,           ,          ,                   ,"    0.004 (124.454971,2.8498324)"
SWIFTJ0818.1+0120,2MASXJ08181469p0122266     ,08 18 14.6,+01 22 26,                   ,60160325,accepted ,    -20000,                ,           ,          ,                   ,"    0.015 (124.561126,1.3742156)"
SWIFTJ0819.2-2259,RXJ0818d9m2252             ,08 18 57.8,-22 52 37,                   ,60160326,accepted ,    -20000,                ,           ,          ,                   ,"    0.028 (124.740534,-22.87672)"
SWIFTJ0823.4-0457,FAIRALL0272                ,08 23 04.1,-04 55 52,2014-01-10 08:06:07,60061080002,archived ,     24309,SCIENCE         , 2015-03-31,         0,2014-01-10 20:41:07,"   0.773 (125.754538,-4.9348747)"
SWIFTJ0830.1+4154,2MASXJ08294266p4154366     ,08 29 42.6,+41 54 37,                   ,60160328,accepted ,    -20000,                ,           ,          ,                   ,"   0.005 (127.427808,41.9102402)"
SWIFTJ0830.4-6723,2MASXJ08301655m6725289     ,08 29 56.0,-67 26 33,2020-05-27 01:26:09,60160329002,archived ,     19939,SCIENCE         , 2020-06-03,         0,2020-05-27 09:01:09,"   2.239 (127.568931,-67.424804)"
SWIFTJ0830.4-6723,2MASXJ08301655m6725289     ,08 29 48.8,-67 26 19,2020-05-27 00:46:09,60160329001,archived ,       279,SCIENCE         , 2020-06-03,         0,2020-05-27 01:26:09,"   2.786 (127.568931,-67.424804)"
SWIFTJ0832.5+3703,RBS707                     ,08 32 25.3,+37 07 37,                   ,60061081,accepted ,    -20000,                ,           ,          ,                   ,"   0.010 (128.105608,37.1267294)"
SWIFTJ0838.4-3557,FAIRALL1146                ,08 38 23.4,-35 57 56,2014-07-27 23:11:07,60061082002,archived ,     21278,SCIENCE         , 2015-03-31,         0,2014-07-28 10:11:07,"   2.202 (129.628211,-35.992598)"
SWIFTJ0838.4-3557,FAIRALL1146                ,08 38 24.1,-35 57 33,2014-07-27 22:41:07,60061082001,archived ,         0,SLEW            , 2015-03-31,         0,2014-07-27 23:11:07,"   2.414 (129.628211,-35.992598)"
SWIFTJ0839.6-1213,3C206                      ,08 39 57.6,-12 13 58,2017-12-24 03:41:09,60160332002,archived ,     17390,SCIENCE         , 2018-01-29,         0,2017-12-24 13:11:09,"   1.825 (129.960768,-12.242866)"
SWIFTJ0840.2+2947,4C29d30                    ,08 40 08.0,+29 49 46,2013-11-08 06:11:07,60061083002,archived ,     21027,SCIENCE         , 2015-03-31,         0,2013-11-08 17:21:07,"   1.428 (130.009822,29.8173889)"
SWIFTJ0841.4+7052,HB0836p710                 ,08 40 58.8,+70 55 32,2014-01-18 04:51:07,60002045004,archived ,     36395,SCIENCE         , 2014-09-23,         0,2014-01-19 00:06:07,"   2.781 (130.351496,70.8950594)"
SWIFTJ0841.4+7052,HB0836p710                 ,08 41 16.7,+70 52 08,2013-12-15 15:41:07,60002045002,archived ,     29694,SCIENCE         , 2014-09-23,         0,2013-12-16 05:16:07,"   1.686 (130.351496,70.8950594)"
SWIFTJ0841.4+7052,HB0836p710                 ,08 41 21.9,+70 54 26,2013-12-15 15:26:07,60002045001,archived ,       489,SCIENCE         , 2014-09-23,         0,2013-12-15 15:41:07,"   0.755 (130.351496,70.8950594)"
SWIFTJ0842.0+0759,2MASXJ08420557p0759253     ,08 42 05.6,+07 59 25,                   ,60160335,accepted ,    -20000,                ,           ,          ,                   ,"     0.002 (130.523224,7.990427)"
SWIFTJ0843.5+3551,2MASXJ08434495p3549421     ,08 43 44.5,+35 51 01,2016-12-31 18:36:08,60260002002,archived ,     20178,SCIENCE         , 2017-01-10,         0,2017-01-01 05:26:09,"    1.321 (130.937441,35.828428)"
SWIFTJ0845.0-3531,SWIFTJ0845d0m3531          ,08 45 19.1,-35 31 24,2013-04-22 04:21:07,60061085002,archived ,     11281,SCIENCE         , 2015-03-31,         1,2013-04-22 12:01:07,"   1.104 (131.339047,-35.506724)"
SWIFTJ0845.3+1420,2MASXJ08451850p1420345     ,08 45 18.5,+14 20 34,                   ,60160338,accepted ,    -20000,                ,           ,          ,                   ,"   0.005 (131.327119,14.3427968)"
SWIFTJ0854.3-0827,SWIFTJ085429d35m082428d6   ,08 54 29.2,-08 24 27,                   ,60464070,accepted ,    -20000,                ,           ,          ,                   ,"   0.017 (133.621953,-8.4076316)"
SWIFTJ0855.6+6425,MCGp11_11_032              ,08 54 53.3,+64 23 56,2016-02-18 19:11:08,60061086002,archived ,      4316,SCIENCE         , 2016-02-19,         0,2016-02-18 21:36:08,"    2.088 (133.802422,64.395949)"
SWIFTJ0855.7-2856,2MASXJ08551746m2854218     ,08 55 17.5,-28 54 21,                   ,60161340,accepted ,    -20000,                ,           ,          ,                   ,"   0.008 (133.822757,-28.905933)"
SWIFTJ0856.0+7812,NGC2655                    ,08 56 03.3,+78 14 57,2016-11-10 16:26:08,60160341004,archived ,     15949,SCIENCE         , 2016-11-21,         0,2016-11-10 22:41:08,"   2.018 (133.908303,78.2233042)"
SWIFTJ0856.0+7812,NGC2655                    ,08 55 51.0,+78 14 18,2016-11-02 21:21:08,60160341002,archived ,      5085,SCIENCE         , 2016-11-08,         0,2016-11-02 23:06:08,"   1.116 (133.908303,78.2233042)"
SWIFTJ0856.0+7812,NGC2655                    ,08 56 04.4,+78 15 04,2016-11-10 15:56:08,60160341003,archived ,       211,SCIENCE         , 2016-11-21,         0,2016-11-10 16:26:08,"   2.139 (133.908303,78.2233042)"
SWIFTJ0859.5+4457,NGC2712                    ,08 59 37.3,+44 56 54,2017-12-03 22:51:09,60161342002,archived ,     17710,SCIENCE         , 2017-12-16,         0,2017-12-04 10:01:09,"   2.392 (134.877022,44.9139583)"
SWIFTJ0902.0+6007,MRK18                      ,09 02 22.0,+60 06 41,2022-08-15 08:51:09,60760004001,archived ,     30889,SCIENCE         , 2023-08-17,         1,2022-08-16 01:41:09,"   3.813 (135.493352,60.1517402)"
SWIFTJ0902.0+6007,Mrk18                      ,09 01 55.2,+60 09 35,2013-12-15 05:16:07,60061088002,archived ,     20193,SCIENCE         , 2015-03-31,         0,2013-12-15 15:26:07,"   0.622 (135.493352,60.1517402)"
SWIFTJ0902.7-6816,NGC_2788A                  ,09 02 19.0,-68 14 07,2019-06-14 22:16:09,60469001002,archived ,     27577,SCIENCE         , 2020-06-22,         0,2019-06-15 08:41:09,"   1.964 (135.664435,-68.226803)"
SWIFTJ0902.7-6816,NGC2788A                   ,09 02 19.9,-68 10 58,2020-08-14 05:51:09,60160344002,archived ,     23161,SCIENCE         , 2020-08-24,         0,2020-08-14 17:06:09,"   3.211 (135.664435,-68.226803)"
SWIFTJ0902.7-6816,NGC_2788A                  ,09 02 15.9,-68 13 38,2019-06-14 21:51:09,60469001001,archived ,       377,SCIENCE         , 2020-06-22,         0,2019-06-14 22:16:09,"   2.186 (135.664435,-68.226803)"
SWIFTJ0902.7-6816,NGC2788A                   ,09 02 21.2,-68 10 47,2020-08-14 05:11:09,60160344001,archived ,         0,SLEW            , 2020-08-24,         0,2020-08-14 05:51:09,"   3.294 (135.664435,-68.226803)"
SWIFTJ0902.7-4814,2MASXJ09023729m4813339     ,09 02 22.0,-48 13 45,2023-06-13 02:01:09,60160345002,archived ,     22267,SCIENCE         , 2023-06-19,         0,2023-06-13 13:01:09,"   2.552 (135.655479,-48.226054)"
SWIFTJ0902.8-7414,2MASXJ09034285m7414170     ,09 03 59.8,-74 13 16,2015-11-26 23:36:08,60160346002,archived ,     17038,SCIENCE         , 2015-12-02,         0,2015-11-27 09:01:08,"   1.531 (135.928708,-74.238058)"
SWIFTJ0904.3+5538,2MASXJ09043699p5536025     ,09 04 37.0,+55 36 03,                   ,60160347,accepted ,    -20000,                ,           ,          ,                   ,"   0.003 (136.153986,55.6007443)"
SWIFTJ0909.0+0358,SWIFT_J0909d0p0358         ,09 09 25.5,+03 56 21,2020-10-20 09:56:09,60601017002,archived ,     22744,SCIENCE         , 2021-10-26,         0,2020-10-20 21:41:09,"     2.888 (137.316469,3.911887)"
SWIFTJ0911.2+4533,2MASXJ09112999p4528060     ,09 11 32.7,+45 30 13,2014-12-23 23:41:07,60061089002,archived ,     20204,SCIENCE         , 2015-09-17,         1,2014-12-24 09:46:07,"    2.171 (137.87502,45.4682938)"
SWIFTJ0917.2-6221,IRAS_09149m6206            ,09 15 59.4,-62 16 51,2018-08-31 00:41:09,90401630002,archived ,    112121,SCIENCE         , 2018-09-08,         0,2018-09-01 21:51:09,"   2.894 (139.039023,-62.324889)"
SWIFTJ0917.2-6221,IRAS_09149m6206            ,09 15 55.0,-62 18 27,2018-07-24 07:21:09,60401020002,archived ,    110899,SCIENCE         , 2019-07-31,         0,2018-07-26 18:56:09,"   1.973 (139.039023,-62.324889)"
SWIFTJ0917.2-6221,IRAS_09149m6206            ,09 16 06.2,-62 17 35,2018-08-31 00:11:09,90401630001,archived ,         0,SLEW            , 2018-09-08,         0,2018-08-31 00:41:09,"   1.948 (139.039023,-62.324889)"
SWIFTJ0917.2-6457,2MASXJ09172716m6456271     ,09 17 27.2,-64 56 27,                   ,60161352,accepted ,    -20000,                ,           ,          ,                   ,"   0.003 (139.363378,-64.940846)"
SWIFTJ0918.5+1618,Mrk704                     ,09 18 28.1,+16 19 44,2014-12-28 13:26:07,60061090002,archived ,     21524,SCIENCE         , 2015-09-17,         0,2014-12-29 00:16:07,"   1.496 (139.608341,16.3054895)"
SWIFTJ0919.2+5528,SWIFT_J0919d2p5528         ,09 19 39.0,+55 22 25,2017-02-16 13:36:09,60201036002,archived ,     28897,SCIENCE         , 2018-02-23,         0,2017-02-17 05:16:09,"   2.451 (139.980611,55.3603187)"
SWIFTJ0919.2+5528,SBS0915p556                ,09 19 13.2,+55 27 55,                   ,60160354,accepted ,    -20000,                ,           ,          ,                   ,"   8.686 (139.980611,55.3603187)"
SWIFTJ0920.1+3712,IC2461                     ,09 19 47.8,+37 09 51,2014-06-13 23:16:07,60061353002,archived ,     32910,SCIENCE         , 2015-03-31,         0,2014-06-14 16:41:07,"   2.584 (139.991483,37.1910366)"
SWIFTJ0920.8-0805,MCG_01_24_012              ,09 20 44.4,-08 04 05,2013-05-12 12:31:07,60061091010,archived ,     15334,SCIENCE         , 2015-03-31,         0,2013-05-12 20:31:07,"    0.849 (140.192737,-8.056097)"
SWIFTJ0920.8-0805,MCG_01_24_012              ,09 20 44.6,-08 04 12,2013-05-05 17:11:07,60061091008,archived ,     14085,SCIENCE         , 2015-03-31,         1,2013-05-06 01:11:07,"    0.931 (140.192737,-8.056097)"
SWIFTJ0920.8-0805,MCG_01_24_012              ,09 20 43.2,-08 02 24,2013-04-03 12:31:07,60061091002,archived ,     12376,SCIENCE         , 2015-03-31,         0,2013-04-03 18:41:07,"    1.235 (140.192737,-8.056097)"
SWIFTJ0920.8-0805,MCG_01_24_012              ,09 20 40.7,-08 03 56,2013-05-22 06:56:07,60061091012,archived ,     12289,SCIENCE         , 2015-03-31,         0,2013-05-22 13:06:07,"    1.499 (140.192737,-8.056097)"
SWIFTJ0920.8-0805,MCG_01_24_012              ,09 20 42.7,-08 05 03,2013-04-18 16:11:07,60061091006,archived ,     12175,SCIENCE         , 2015-03-31,         0,2013-04-19 00:06:07,"    1.908 (140.192737,-8.056097)"
SWIFTJ0920.8-0805,MCG_01_24_012              ,09 20 43.7,-08 04 44,2013-04-10 14:16:07,60061091004,archived ,      9386,SCIENCE         , 2015-03-31,         0,2013-04-10 19:51:07,"    1.507 (140.192737,-8.056097)"
SWIFTJ0920.8-0805,MCG_01_24_012              ,09 20 39.5,-08 01 54,2014-07-17 04:51:07,60061091014,archived ,      1652,SCIENCE         , 2015-03-31,         1,2014-07-17 16:01:07,"    2.235 (140.192737,-8.056097)"
SWIFTJ0923.6-2136,PKS0921m213                ,09 23 29.1,-21 36 51,2022-05-23 02:31:09,60160357002,archived ,     21499,SCIENCE         , 2022-05-31,         0,2022-05-23 13:31:09,"   2.517 (140.912019,-21.596422)"
SWIFTJ0923.7+2255,MCG_p04_22_042             ,09 23 35.2,+22 53 10,2020-06-04 12:36:09,60602018002,archived ,     42960,SCIENCE         , 2022-06-01,         0,2020-06-05 12:31:09,"   2.274 (140.929146,22.9090576)"
SWIFTJ0923.7+2255,MCG_p04_22_042             ,09 23 31.8,+22 52 56,2021-03-19 23:26:09,60602018004,archived ,     42584,SCIENCE         , 2022-06-01,         0,2021-03-20 22:21:09,"   3.048 (140.929146,22.9090576)"
SWIFTJ0923.7+2255,MCG_p04_22_042             ,09 23 30.1,+22 53 07,2021-05-30 08:26:09,60602018006,archived ,     40677,SCIENCE         , 2022-06-01,         0,2021-05-31 08:21:09,"   3.295 (140.929146,22.9090576)"
SWIFTJ0923.7+2255,RBS0770                    ,09 23 48.4,+22 55 27,2012-12-26 13:46:07,60061092002,archived ,     18845,SCIENCE         , 2015-03-31,         0,2012-12-26 23:01:07,"   1.538 (140.929146,22.9090576)"
SWIFTJ0924.2-3141,CXO_J092418d2m314217       ,09 24 27.0,-31 41 52,2016-11-24 06:01:08,30201014002,archived ,     32555,SCIENCE         , 2017-12-08,         1,2016-11-24 23:16:08,"    7.090 (140.97389,-31.691941)"
SWIFTJ0924.2-3141,2MASXJ09235371m3141305     ,09 23 47.1,-31 44 27,2014-04-19 17:36:07,60061339002,archived ,     21305,SCIENCE         , 2015-03-31,         0,2014-04-20 04:41:07,"    3.257 (140.97389,-31.691941)"
