|name                       |ra        |dec      |time               |obsid      |status   |exposure_a|observation_mode|public_date|issue_flag|end_time           |_Search_Offset                  |
|2MASSJ15213967p0337292     |15 21 50.9|+03 38 45|2021-02-02 23:26:09|60160615002|archived |     21884|SCIENCE         | 2021-02-08|         0|2021-02-03 11:36:09|    3.077 (230.415285,3.6247881)|
|4Cp63d22                   |15 24 05.1|+63 38 28|2023-12-07 10:56:09|60160616002|archived |     23749|SCIENCE         | 2023-12-18|         0|2023-12-07 22:01:09|   2.330 (230.941135,63.6567529)|
|4Cp63d22                   |15 24 13.3|+63 37 36|2023-12-07 10:31:09|60160616001|archived |         0|SLEW            | 2023-12-18|         0|2023-12-07 10:56:09|   3.537 (230.941135,63.6567529)|
|2MASXJ15295830m1300397     |15 30 03.7|-12 59 57|2017-02-14 21:46:09|60160617002|archived |     24227|SCIENCE         | 2017-02-23|         0|2017-02-15 10:01:09|   1.496 (232.493016,-13.011035)|
|1E1530m085                 |15 33 15.1|-08 42 58|2015-08-07 02:41:08|60061265002|archived |     21685|SCIENCE         | 2015-08-10|         1|2015-08-07 13:41:08|   1.667 (233.336239,-8.7005302)|
|Mrk290                     |15 36 10.0|+57 52 04|2013-11-27 04:36:07|60061266004|archived |     26348|SCIENCE         | 2015-03-31|         0|2013-11-27 16:11:07|   3.138 (233.968338,57.9026449)|
|Mrk290                     |15 36 02.7|+57 53 12|2013-11-14 22:31:07|60061266002|archived |     25012|SCIENCE         | 2015-03-31|         1|2013-11-15 09:31:07|   1.674 (233.968338,57.9026449)|
|Mrk290                     |15 36 15.4|+57 51 49|2013-11-27 04:21:07|60061266003|archived |         0|SLEW            | 2015-03-31|         0|2013-11-27 04:36:07|   3.858 (233.968338,57.9026449)|
|2MASXJ15422399m1411055     |15 42 33.5|-14 09 17|2024-03-10 13:41:09|60161621002|archived |     17520|SCIENCE         | 2024-03-18|         0|2024-03-10 23:01:09|   2.926 (235.599909,-14.184897)|
|2MASXJ15422399m1411055     |15 42 35.5|-14 09 46|2024-03-10 13:21:09|60161621001|archived |       284|SCIENCE         | 2024-03-18|         0|2024-03-10 13:41:09|   3.096 (235.599909,-14.184897)|
|2MASXJ15462424p6929102     |15 46 24.3|+69 29 10|                   |60160622   |accepted |    -20000|                |           |          |                   |   0.005 (236.601376,69.4861775)|
|3C323d1                    |15 47 31.5|+20 52 24|2022-06-24 10:36:09|60160623002|archived |     19779|SCIENCE         | 2022-07-11|         0|2022-06-24 21:06:09|   2.824 (236.931413,20.8712926)|
|NGC5995                    |15 48 14.9|-13 46 57|2014-08-28 04:41:07|60061267002|archived |     21177|SCIENCE         | 2015-09-17|         0|2014-08-28 15:21:07|   2.853 (237.103942,-13.757563)|
|4Cp23d42                   |15 53 36.9|+23 46 09|2023-09-24 21:46:09|60160625002|archived |     20920|SCIENCE         | 2023-10-02|         1|2023-09-25 08:41:09|   2.744 (238.431631,23.8070547)|
|4Cp23d42                   |15 53 38.3|+23 46 37|2023-09-24 21:11:09|60160625001|archived |        20|SCIENCE         | 2023-10-02|         0|2023-09-24 21:46:09|   2.177 (238.431631,23.8070547)|
|SDSSJ155334d73p261441d4    |15 53 37.8|+26 18 01|2024-04-01 22:56:09|60160626002|archived |     17261|SCIENCE         | 2024-04-15|         0|2024-04-02 09:51:09|    3.402 (238.39473,26.2448551)|
|SDSSJ155334d73p261441d4    |15 53 39.5|+26 18 15|2024-04-01 22:21:09|60160626001|archived |       428|SCIENCE         | 2024-04-15|         0|2024-04-01 22:56:09|    3.709 (238.39473,26.2448551)|
|PKS1549m79                 |15 56 53.8|-79 15 58|2016-07-12 10:36:08|60160627002|archived |     17318|SCIENCE         | 2016-07-21|         0|2016-07-12 18:11:08|   1.916 (239.245325,-79.234523)|
|PKS1549m79                 |15 56 52.7|-79 15 55|2016-07-12 10:11:08|60160627001|archived |       413|SCIENCE         | 2016-07-21|         0|2016-07-12 10:36:08|   1.863 (239.245325,-79.234523)|
|2MASXJ16052330m7253565     |16 05 41.3|-72 52 21|2019-03-01 06:26:09|60161629002|archived |     22198|SCIENCE         | 2019-03-11|         0|2019-03-01 15:16:09|   2.066 (241.346903,-72.898976)|
|2MASXJ16052330m7253565     |16 05 46.7|-72 52 56|2019-03-01 05:51:09|60161629001|archived |       538|SCIENCE         | 2019-03-11|         0|2019-03-01 06:26:09|   1.991 (241.346903,-72.898976)|
|2MASXJ16071388p4833266     |16 07 08.6|+48 30 19|2023-10-05 00:11:09|60160630002|archived |     24781|SCIENCE         | 2023-10-16|         1|2023-10-05 12:21:09|   3.244 (241.808029,48.5573385)|
|2MASXJ16071388p4833266     |16 07 10.2|+48 30 57|2023-10-04 23:41:09|60160630001|archived |         9|SCIENCE         | 2023-10-16|         0|2023-10-05 00:11:09|   2.571 (241.808029,48.5573385)|
|LEDA100168                 |16 08 23.1|+85 01 20|2017-12-05 09:26:09|60160631002|archived |     24198|SCIENCE         | 2017-12-13|         0|2017-12-05 16:36:09|   1.354 (241.850984,85.0296626)|
|LEDA100168                 |16 09 01.5|+85 00 37|2017-12-05 09:01:09|60160631001|archived |       443|SCIENCE         | 2017-12-13|         0|2017-12-05 09:26:09|   2.413 (241.850984,85.0296626)|
|WKK6092                    |16 12 02.1|-60 37 31|2018-04-27 11:16:09|60160632002|archived |     22052|SCIENCE         | 2018-05-18|         0|2018-04-27 22:26:09|    1.370 (242.964155,-60.63196)|
|Mrk_876                    |16 13 37.9|+65 40 21|2023-09-17 21:01:09|60901028002|archived |    222586|SCIENCE         | 2024-04-02|         1|2023-09-22 02:01:09|   3.445 (243.488244,65.7194408)|
|Mrk876                     |16 14 03.1|+65 40 48|2020-10-22 05:46:09|60160633002|archived |     29969|SCIENCE         | 2020-11-02|         0|2020-10-22 17:46:09|   2.438 (243.488244,65.7194408)|
|Mrk876                     |16 14 02.8|+65 39 34|2020-10-22 05:16:09|60160633001|archived |         0|SLEW            | 2020-11-02|         0|2020-10-22 05:46:09|   3.648 (243.488244,65.7194408)|
|3C332                      |16 17 50.2|+32 21 49|2015-12-31 09:36:08|60160634002|archived |     20957|SCIENCE         | 2016-01-14|         1|2015-12-31 20:21:08|   1.792 (244.427239,32.3762175)|
|WKK6471                    |16 18 54.9|-59 26 51|2022-04-20 17:46:09|60061269002|archived |     23186|SCIENCE         | 2022-04-28|         1|2022-04-21 04:31:09|   2.387 (244.651957,-59.454801)|
|WKK6471                    |16 18 54.0|-59 26 59|2022-04-20 17:31:09|60061269001|archived |       269|SCIENCE         | 2022-04-28|         0|2022-04-20 17:46:09|   2.249 (244.651957,-59.454801)|
|MCGp14_08_004              |16 19 24.8|+81 03 45|2014-12-21 05:46:07|60061270002|archived |     29756|SCIENCE         | 2015-09-17|         0|2014-12-21 16:31:07|   0.984 (244.830464,81.0464965)|
|MCGp14_08_004              |16 19 49.1|+81 02 05|2014-12-21 05:21:07|60061270001|archived |       282|SCIENCE         | 2015-09-17|         0|2014-12-21 05:46:07|   1.357 (244.830464,81.0464965)|
|87GB_162418d8p435342       |16 25 53.9|+43 46 59|                   |60160637   |accepted |    -20000|                |           |          |                   |   0.272 (246.472103,43.7872145)|
|PKS1622m29                 |16 26 00.0|-29 52 10|2016-09-22 00:41:08|60160638002|archived |     20711|SCIENCE         | 2016-09-26|         0|2016-09-22 11:36:08|   1.492 (246.525145,-29.857395)|
|VIIZw653                   |16 23 30.8|+85 30 51|2017-06-08 01:56:09|60160639002|archived |     27580|SCIENCE         | 2017-06-16|         0|2017-06-08 11:31:09|    2.538 (246.35805,85.4949357)|
|VIIZw653                   |16 23 38.9|+85 30 29|2017-06-08 01:21:09|60160639001|archived |       394|SCIENCE         | 2017-06-16|         0|2017-06-08 01:56:09|    2.242 (246.35805,85.4949357)|
|Mrk1498                    |16 27 58.0|+51 47 53|2015-05-11 15:31:07|60160640002|archived |     23697|SCIENCE         | 2015-05-13|         0|2015-05-12 03:41:07|   1.650 (247.016911,51.7754172)|
|Mrk885                     |16 29 37.7|+67 21 25|2018-09-05 01:51:09|60160641002|archived |     28304|SCIENCE         | 2019-09-18|         0|2018-09-05 13:31:09|   1.649 (247.451597,67.3783406)|
|Mrk885                     |16 29 36.4|+67 20 28|2018-09-05 01:21:09|60160641001|archived |       123|SCIENCE         | 2019-09-18|         0|2018-09-05 01:51:09|   2.521 (247.451597,67.3783406)|
|PBCJ1630d5p3924            |16 30 23.3|+39 19 42|2012-09-19 00:21:07|60061271002|archived |     16060|SCIENCE         | 2015-03-31|         0|2012-09-19 08:16:07|   3.809 (247.636078,39.3842185)|
|2MASXJ16311554p2352577     |16 31 21.8|+23 53 37|2017-02-10 00:16:09|60260011002|archived |     22000|SCIENCE         | 2017-02-14|         0|2017-02-10 11:56:09|   1.577 (247.814727,23.8827126)|
|ESO_137mG034               |16 34 57.4|-58 07 16|2022-08-08 08:41:09|60802019002|archived |     71272|SCIENCE         | 2023-09-20|         1|2022-08-10 00:06:09|   3.305 (248.808344,-58.079964)|
|ESO_137mG034               |16 35 31.8|-58 03 20|2023-03-13 20:26:09|60802019006|archived |     54223|SCIENCE         | 2023-09-20|         0|2023-03-14 21:56:09|   2.776 (248.808344,-58.079964)|
|ESO_137mG034               |16 34 52.8|-58 05 26|2022-10-04 03:11:09|60802019004|archived |     49616|SCIENCE         | 2023-09-20|         0|2022-10-05 06:21:09|   2.876 (248.808344,-58.079964)|
|ESO137_34                  |16 35 27.6|-58 03 19|2020-04-12 12:51:09|60061272004|archived |     28128|SCIENCE         | 2020-04-17|         0|2020-04-13 02:26:09|   2.331 (248.808344,-58.079964)|
|ESO137_34                  |16 35 18.6|-58 05 48|2016-06-07 21:01:08|60061272002|archived |     18554|SCIENCE         | 2016-06-10|         0|2016-06-08 06:31:08|   1.177 (248.808344,-58.079964)|
|ESO_137mG034               |16 34 55.8|-58 04 41|2022-10-04 02:56:09|60802019003|archived |       286|SCIENCE         | 2023-09-20|         0|2022-10-04 03:11:09|   2.406 (248.808344,-58.079964)|
|ESO_137mG034               |16 35 31.3|-58 03 28|2023-03-13 20:11:09|60802019005|archived |       231|SCIENCE         | 2023-09-20|         0|2023-03-13 20:26:09|   2.648 (248.808344,-58.079964)|
|ESO137_34                  |16 35 26.3|-58 03 35|2020-04-12 11:51:09|60061272003|archived |         0|SLEW            | 2020-04-17|         0|2020-04-12 12:51:09|   2.037 (248.808344,-58.079964)|
|NGC6232                    |16 43 06.3|+70 38 57|2020-05-10 05:56:09|60061328004|archived |     34908|SCIENCE         | 2020-05-26|         0|2020-05-10 23:26:09|   1.526 (250.834472,70.6325556)|
|NGC6232                    |16 43 41.1|+70 40 39|2021-03-18 05:56:09|60061328006|archived |     25587|SCIENCE         | 2021-03-29|         0|2021-03-18 18:06:09|   3.206 (250.834472,70.6325556)|
|NGC6232                    |16 42 48.4|+70 36 31|2013-08-17 22:41:07|60061328002|archived |     18113|SCIENCE         | 2015-03-31|         0|2013-08-18 07:21:07|   3.015 (250.834472,70.6325556)|
|NGC6232                    |16 42 57.8|+70 36 14|2013-08-17 21:56:07|60061328001|archived |       418|SCIENCE         | 2015-03-31|         0|2013-08-17 22:41:07|   2.542 (250.834472,70.6325556)|
|3C345                      |16 43 01.1|+39 47 12|2017-11-11 01:56:09|60160647002|archived |     24424|SCIENCE         | 2017-12-01|         0|2017-11-11 14:51:09|   1.476 (250.745051,39.8102748)|
|2MASXJ16481523m3035037     |16 48 22.4|-30 33 53|2017-04-03 07:16:09|60160648002|archived |     20652|SCIENCE         | 2017-04-14|         1|2017-04-03 18:16:09|    1.935 (252.06354,-30.584504)|
|2MASXJ16504275p0436180     |16 50 49.3|+04 37 17|2017-02-06 17:16:09|60061273002|archived |     21032|SCIENCE         | 2017-02-14|         0|2017-02-07 04:16:09|    1.915 (252.678141,4.6050965)|
|ESO138_1                   |16 51 33.2|-59 12 29|2020-04-01 23:56:09|60061274002|archived |     53168|SCIENCE         | 2020-04-17|         0|2020-04-03 01:26:09|   2.298 (252.834467,-59.234511)|
|ESO138mG1                  |16 51 32.5|-59 14 35|2016-05-22 11:51:08|60201040002|archived |     45674|SCIENCE         | 2017-05-26|         0|2016-05-23 13:21:08|   1.652 (252.834467,-59.234511)|
|ESO138_1                   |16 51 33.2|-59 12 29|2020-04-01 23:56:09|60061274002|archived |     53168|SCIENCE         | 2020-04-17|         0|2020-04-03 01:26:09|   9.368 (253.193038,-59.216953)|
|ESO138mG1                  |16 51 32.5|-59 14 35|2016-05-22 11:51:08|60201040002|archived |     45674|SCIENCE         | 2017-05-26|         0|2016-05-23 13:21:08|   9.566 (253.193038,-59.216953)|
|NGC6221                    |16 52 58.2|-59 13 12|2016-05-23 13:31:08|60160651002|archived |     18470|SCIENCE         | 2016-06-03|         0|2016-05-24 00:06:08|   1.526 (253.193038,-59.216953)|
|MCGp09_28_001              |16 52 19.0|+55 54 19|                   |60061275   |accepted |    -20000|                |           |          |                   |   0.022 (253.078713,55.9055776)|
|NGC6240                    |16 53 00.7|+02 25 51|2014-03-30 13:41:07|60002040002|archived |     30861|SCIENCE         | 2015-03-31|         0|2014-03-31 06:16:07|    1.841 (253.245401,2.4010169)|
|NGC_6240                   |16 52 54.4|+02 23 13|2015-09-06 11:26:08|60102042004|archived |     23006|SCIENCE         | 2017-02-26|         0|2015-09-07 01:41:08|    1.406 (253.245401,2.4010169)|
|NGC_6240                   |16 53 03.6|+02 24 51|2016-02-20 00:56:08|60102042006|archived |     22551|SCIENCE         | 2017-02-26|         0|2016-02-20 13:26:08|    1.406 (253.245401,2.4010169)|
|NGC_6240                   |16 53 01.3|+02 26 05|2015-04-17 11:06:07|60102042002|archived |     21456|SCIENCE         | 2017-02-26|         1|2015-04-17 22:01:07|    2.101 (253.245401,2.4010169)|
|2MASXJ16531506p2349431     |16 53 22.5|+23 49 33|2018-01-19 10:01:09|60160654002|archived |     27636|SCIENCE         | 2018-01-29|         0|2018-01-20 00:01:09|   1.702 (253.312743,23.8285803)|
|MRK_501                    |16 53 52.2|+39 45 37|                   |81001632   |accepted |          |                |           |          |                   |   0.001 (253.467585,39.7601783)|
|Mkn_501                    |16 53 52.2|+39 45 37|                   |60901020   |accepted |          |                |           |          |                   |   0.004 (253.467585,39.7601783)|
|MKN_501                    |16 53 58.6|+39 47 33|2022-03-24 05:51:09|60502009004|archived |     29724|SCIENCE         | 2023-04-11|         0|2022-03-24 21:31:09|   2.303 (253.467585,39.7601783)|
|Mkn501                     |16 53 52.2|+39 46 25|2013-05-08 20:01:07|60002024004|archived |     26135|SCIENCE         | 2014-05-07|         0|2013-05-09 11:36:07|   0.799 (253.467585,39.7601783)|
|MRK_501                    |16 53 46.3|+39 46 30|2017-05-24 22:11:09|60202049004|archived |     23837|SCIENCE         | 2018-06-03|         0|2017-05-25 11:46:09|   1.448 (253.467585,39.7601783)|
|MRK_501                    |16 53 49.0|+39 46 31|2017-04-27 22:26:09|60202049002|archived |     23151|SCIENCE         | 2018-06-03|         0|2017-04-28 12:11:09|   1.090 (253.467585,39.7601783)|
|Mrk_501                    |16 53 50.9|+39 46 53|2018-04-19 15:06:09|60466006002|archived |     23114|SCIENCE         | 2018-04-27|         0|2018-04-20 03:26:09|   1.293 (253.467585,39.7601783)|
|MKN_501                    |16 54 00.1|+39 47 24|2022-03-22 07:06:09|60502009002|archived |     21303|SCIENCE         | 2023-04-11|         0|2022-03-22 18:41:09|   2.336 (253.467585,39.7601783)|
|MRK_501                    |16 53 36.4|+39 45 51|2021-07-13 17:36:09|60702062002|archived |     20639|SCIENCE         | 2023-04-04|         0|2021-07-14 06:11:09|   3.058 (253.467585,39.7601783)|
|MRK_501                    |16 53 56.3|+39 47 25|2022-03-27 01:26:09|60702062004|archived |     20297|SCIENCE         | 2023-04-04|         0|2022-03-27 13:06:09|   1.974 (253.467585,39.7601783)|
|MKN501                     |16 54 04.5|+39 47 46|2022-03-09 10:01:09|60701032002|archived |     19724|SCIENCE         | 2023-03-14|         0|2022-03-09 21:01:09|   3.197 (253.467585,39.7601783)|
|Mkn501                     |16 53 55.1|+39 46 10|2013-04-13 02:31:07|60002024002|archived |     18277|SCIENCE         | 2014-05-07|         1|2013-04-13 12:41:07|   0.787 (253.467585,39.7601783)|
|Mkn501                     |16 53 43.4|+39 45 46|2013-07-12 21:31:07|60002024006|archived |     10855|SCIENCE         | 2014-05-07|         0|2013-07-13 03:46:07|   1.695 (253.467585,39.7601783)|
|Mkn501                     |16 53 44.2|+39 45 46|2013-07-13 20:16:07|60002024008|archived |     10342|SCIENCE         | 2014-05-07|         0|2013-07-14 02:11:07|   1.543 (253.467585,39.7601783)|
|MKN_501                    |16 54 05.0|+39 48 41|2022-03-24 05:16:09|60502009003|archived |       112|SCIENCE         | 2023-04-11|         0|2022-03-24 05:51:09|   3.935 (253.467585,39.7601783)|
|MKN_501                    |16 54 03.0|+39 47 56|2022-03-22 06:41:09|60502009001|archived |         0|SLEW            | 2023-04-11|         0|2022-03-22 07:06:09|   3.115 (253.467585,39.7601783)|
|MRK_501                    |16 54 01.6|+39 48 27|2022-03-27 00:51:09|60702062003|archived |         0|SLEW            | 2023-04-04|         0|2022-03-27 01:26:09|   3.366 (253.467585,39.7601783)|
|MKN501                     |16 54 06.4|+39 48 41|2022-03-09 09:26:09|60701032001|archived |         0|SLEW            | 2023-03-14|         0|2022-03-09 10:01:09|   4.112 (253.467585,39.7601783)|
|1RXSJ165605d6m520345       |16 55 53.6|-52 06 14|2023-08-09 08:01:09|60160656002|archived |     22940|SCIENCE         | 2023-08-14|         0|2023-08-09 18:56:09|   3.153 (254.023374,-52.061355)|
|2MASSJ16561677m3302127     |16 56 09.5|-33 03 19|2015-09-27 08:36:08|60160657002|archived |     21139|SCIENCE         | 2015-10-07|         0|2015-09-27 19:41:08|     1.892 (254.06992,-33.03686)|
|2MASXJ17085915p2153082     |17 08 57.9|+21 50 27|2020-11-02 01:16:09|60160659002|archived |     21455|SCIENCE         | 2020-11-09|         0|2020-11-02 12:11:09|   2.708 (257.246334,21.8855963)|
|NGC6300                    |17 16 54.3|-62 50 50|2016-08-24 08:31:08|60261001004|archived |     23541|SCIENCE         | 2016-09-13|         0|2016-08-24 20:51:08|   1.700 (259.248121,-62.820563)|
|NGC6300                    |17 17 04.8|-62 47 52|2016-01-24 00:56:08|60261001002|archived |     20432|SCIENCE         | 2016-01-28|         0|2016-01-24 10:36:08|   1.487 (259.248121,-62.820563)|
|NGC6300                    |17 17 12.3|-62 47 16|2013-02-25 21:31:07|60061277002|archived |     17706|SCIENCE         | 2015-03-31|         0|2013-02-26 05:31:07|   2.451 (259.248121,-62.820563)|
|ARP102B                    |17 19 17.0|+48 57 39|2015-11-24 04:41:08|60160662002|archived |     22396|SCIENCE         | 2015-12-02|         0|2015-11-24 15:46:08|   1.244 (259.810419,48.9803873)|
|RBS1640                    |17 21 47.6|+43 13 03|2023-09-22 02:21:09|60160663002|archived |     23932|SCIENCE         | 2023-10-02|         0|2023-09-22 14:21:09|   3.500 (260.507973,43.2566668)|
|4Cp34d47                   |17 23 27.7|+34 15 44|2022-12-09 09:01:09|60160664002|archived |     22460|SCIENCE         | 2022-12-19|         0|2022-12-09 22:06:09|   2.651 (260.836649,34.2994462)|
|2MASXJ17232321p3630097     |17 23 20.7|+36 27 19|2023-10-30 10:21:09|60160665002|archived |     17706|SCIENCE         | 2023-11-06|         0|2023-10-30 21:11:09|    2.891 (260.84668,36.5028348)|
|2MASXJ17232321p3630097     |17 23 18.6|+36 27 29|2023-10-30 10:01:09|60160665001|archived |       302|SCIENCE         | 2023-11-06|         0|2023-10-30 10:21:09|    2.841 (260.84668,36.5028348)|
|2MASXJ17311341p1442561     |17 31 18.4|+14 43 14|2017-02-04 20:16:09|60161666002|archived |     23378|SCIENCE         | 2017-02-14|         0|2017-02-05 08:31:09|   1.248 (262.805752,14.7155099)|
|2MASXJ17333689p3631319     |17 33 49.7|+36 33 22|2022-03-09 21:16:09|60161667002|archived |     20521|SCIENCE         | 2022-03-21|         0|2022-03-10 08:16:09|   3.167 (263.403652,36.5255177)|
|GRS_1734m292               |17 37 34.5|-29 06 13|2018-05-28 14:56:09|60301010002|archived |     26020|SCIENCE         | 2019-06-09|         0|2018-05-29 06:46:09|   2.265 (264.368292,-29.133913)|
|GRS1734m292                |17 37 23.1|-29 09 30|2014-09-16 13:36:07|60061279002|archived |     20288|SCIENCE         | 2015-09-17|         0|2014-09-17 01:56:07|   1.861 (264.368292,-29.133913)|
|ESO139_12                  |17 37 53.9|-59 55 13|2019-04-29 09:16:09|60061280002|archived |     20994|SCIENCE         | 2019-05-08|         0|2019-04-29 20:06:09|   8.775 (264.466913,-60.066598)|
|ESO139_12                  |17 37 53.9|-59 55 13|2019-04-29 09:16:09|60061280002|archived |     20994|SCIENCE         | 2019-05-08|         0|2019-04-29 20:06:09|   2.222 (264.412793,-59.940717)|
|2E1739d1m1210              |17 41 48.1|-12 13 17|2017-10-17 06:01:09|60160670002|archived |     21366|SCIENCE         | 2017-10-28|         0|2017-10-17 17:01:09|   2.204 (265.480238,-12.199042)|
|PKS1737m60                 |17 42 06.9|-60 53 12|2020-02-20 14:21:09|60160671002|archived |     24831|SCIENCE         | 2020-03-28|         1|2020-02-21 02:31:09|   2.115 (265.506235,-60.920082)|
|4Cp18d51                   |17 42 12.5|+18 29 02|2017-03-27 09:26:09|60160672002|archived |     22512|SCIENCE         | 2017-04-14|         1|2017-03-27 21:11:09|    2.129 (265.52896,18.4558532)|
|2MASXJ17431735p6250207     |17 43 22.2|+62 48 02|2020-11-05 09:41:09|60061281002|archived |     23171|SCIENCE         | 2020-11-16|         0|2020-11-05 21:36:09|   2.381 (265.822528,62.8392183)|
|1RXSJ174538d1p290823       |17 45 44.5|+29 05 44|2014-12-09 05:16:07|60160674002|archived |     20295|SCIENCE         | 2015-09-17|         0|2014-12-09 16:21:07|   2.972 (266.409439,29.1394937)|
|IGRJ17476m2253             |17 47 35.5|-22 51 18|2018-04-09 08:36:09|60463061002|archived |     26097|SCIENCE         | 2018-04-19|         0|2018-04-09 22:46:09|   1.985 (266.872775,-22.878833)|
|VIIZw742                   |17 47 24.3|+68 35 16|2021-01-02 15:31:09|60160676004|archived |     31393|SCIENCE         | 2021-01-11|         0|2021-01-03 02:41:09|   9.710 (267.159564,68.7045251)|
|Mrk507                     |17 48 19.0|+68 41 14|2018-08-28 03:51:09|60160675002|archived |     23950|SCIENCE         | 2019-09-18|         0|2018-08-28 14:36:09|   2.035 (267.159564,68.7045251)|
|VIIZw742                   |17 47 24.3|+68 35 16|2021-01-02 15:31:09|60160676004|archived |     31393|SCIENCE         | 2021-01-11|         0|2021-01-03 02:41:09|   2.577 (266.748141,68.6085193)|
|Mrk507                     |17 48 19.0|+68 41 14|2018-08-28 03:51:09|60160675002|archived |     23950|SCIENCE         | 2019-09-18|         0|2018-08-28 14:36:09|   8.639 (266.748141,68.6085193)|
|VIIZw742                   |17 46 42.9|+68 37 52|2019-06-07 16:56:09|60160676002|archived |     17341|SCIENCE         | 2019-06-22|         0|2019-06-08 01:51:09|   2.039 (266.748141,68.6085193)|
|2MASSJ17485512m3254521     |17 49 04.5|-32 52 43|2019-02-17 15:41:09|60160677002|archived |     21801|SCIENCE         | 2019-03-04|         0|2019-02-18 03:01:09|   2.914 (267.229743,-32.914606)|
|2MASXJ17515581m6019430     |17 52 08.3|-60 17 54|2023-03-14 22:11:09|60161678002|archived |     27943|SCIENCE         | 2023-03-20|         1|2023-03-15 11:01:09|   2.387 (267.982548,-60.328703)|
|2MASXJ17515581m6019430     |17 52 11.2|-60 17 56|2023-03-14 21:56:09|60161678001|archived |       134|SCIENCE         | 2023-03-20|         0|2023-03-14 22:11:09|   2.620 (267.982548,-60.328703)|
|Deep_background_NEP        |18 00 02.9|+66 32 54|2021-02-11 18:26:09|10701001002|archived |     64562|SCIENCE         | 2021-03-29|         0|2021-02-12 18:46:09|   4.031 (270.030283,66.6150908)|
|ARTXCJ1801d8               |18 01 26.7|+66 40 35|2023-06-25 19:51:09|60963006002|archived |     49232|SCIENCE         | 2024-01-03|         1|2023-06-27 00:51:09|   8.683 (270.030283,66.6150908)|
|NGC_6552                   |17 59 50.3|+66 36 00|2019-08-20 07:51:09|60561046002|archived |     48596|SCIENCE         | 2020-08-30|         0|2019-08-21 09:26:09|   1.912 (270.030283,66.6150908)|
|NGC6552                    |17 59 48.1|+66 37 54|2020-07-02 15:51:09|60662008002|archived |     27112|SCIENCE         | 2021-07-10|         0|2020-07-03 06:21:09|   2.149 (270.030283,66.6150908)|
|Deep_background_NEP        |18 00 19.6|+66 32 53|2021-02-11 18:01:09|10701001001|archived |       307|SCIENCE         | 2021-03-29|         0|2021-02-11 18:26:09|   4.208 (270.030283,66.6150908)|
|2MASXiJ1802473m145454      |18 02 51.0|-14 53 20|2016-05-01 10:06:08|60160680002|archived |     19958|SCIENCE         | 2016-05-13|         0|2016-05-01 21:01:08|    1.803 (270.69743,-14.915237)|
|2MASXJ18074992p1120494     |18 08 01.6|+11 22 33|2021-03-14 08:46:09|60160681002|archived |     19120|SCIENCE         | 2021-03-22|         0|2021-03-14 19:46:09|   3.341 (271.957963,11.3469771)|
|MCGp07_37_031              |18 16 03.3|+42 40 18|2015-06-24 15:46:07|60061283002|archived |     11723|SCIENCE         | 2015-07-09|         0|2015-06-24 21:51:07|   1.666 (274.048866,42.6615667)|
|MCGp07_37_031              |18 16 00.3|+42 40 33|2015-06-26 01:36:07|60061283004|archived |      8684|SCIENCE         | 2015-07-09|         0|2015-06-26 05:56:07|   2.267 (274.048866,42.6615667)|
|H1821p643                  |18 21 51.7|+64 21 32|2015-05-28 12:11:07|60160683002|archived |     22173|SCIENCE         | 2015-06-05|         0|2015-05-28 22:51:07|   1.101 (275.488441,64.3433924)|
|2MASXJ18212680p5955209     |18 21 49.6|+59 54 56|2022-02-09 07:31:09|60160684002|archived |     26073|SCIENCE         | 2022-02-14|         0|2022-02-09 19:46:09|   2.882 (275.361887,59.9225158)|
|IGRJ18244m5622             |18 24 16.7|-56 23 40|2013-07-24 18:06:07|60061284002|archived |     19918|SCIENCE         | 2015-03-31|         1|2013-07-25 04:26:07|   1.570 (276.080758,-56.369095)|
|2MASXJ18241083p1846088     |18 24 06.0|+18 44 59|2015-09-07 02:01:08|60160686002|archived |     23665|SCIENCE         | 2015-09-14|         0|2015-09-07 14:21:08|   1.643 (276.045113,18.7690921)|
|NUSTARJ1826p7209           |18 25 55.7|+72 10 51|2017-07-06 00:16:09|60301013002|archived |     62975|SCIENCE         | 2018-07-15|         0|2017-07-07 10:01:09|   2.666 (276.373728,72.1510813)|
|VIIZw800                   |18 25 34.6|+72 07 35|2014-11-13 03:26:07|60161687002|archived |     32322|SCIENCE         | 2015-09-17|         0|2014-11-13 14:26:07|   1.523 (276.373728,72.1510813)|
|VIIZw800                   |18 25 32.0|+72 08 35|2014-11-13 02:56:07|60161687001|archived |        81|SCIENCE         | 2015-09-17|         0|2014-11-13 03:26:07|   0.516 (276.373728,72.1510813)|
|1RXSJ182557d5m071021       |18 26 01.0|-07 08 41|2015-05-03 07:46:07|60160688002|archived |     21792|SCIENCE         | 2015-05-11|         0|2015-05-03 19:26:07|   1.886 (276.489981,-7.1729886)|
|LEDA3097193                |18 26 30.7|+32 52 48|2014-05-19 21:36:07|60061354002|archived |     15645|SCIENCE         | 2015-03-31|         0|2014-05-20 05:36:07|   1.353 (276.635039,32.8582361)|
|LEDA3097193                |18 26 31.3|+32 52 51|2014-05-21 09:16:07|60061354004|archived |      8862|SCIENCE         | 2015-03-31|         0|2014-05-21 13:51:07|   1.367 (276.635039,32.8582361)|
