Results from heasarc_numaster: NuSTAR Master Catalog
Coordinate system:  Equatorial
|name                   |ra        |dec      |time               |obsid      |status   |exposure_a|observation_mode|obs_type|processing_date    |public_date|issue_flag|_Search_Offset                |
|4C74d26                |20 42 48.6|+75 06 00|2014-12-22 06:01:07|60001080007|archived |       440|SCIENCE         |AGN     |2020-10-15 21:52:28| 2015-09-17|         0|     2.165 (SWIFTJ2042.3+7507)|
|4C74d26                |20 42 31.4|+75 07 00|2014-10-30 22:36:07|60001080005|archived |         0|SCIENCE         |AGN     |2020-10-17 15:16:57| 2015-09-17|         0|     1.111 (SWIFTJ2042.3+7507)|
|Mrk_509                |20 44 13.1|-10 42 13|2015-04-29 14:26:07|60101043002|archived |    165885|SCIENCE         |N01     |2020-10-11 13:56:22| 2016-07-24|         0|     1.451 (SWIFTJ2044.2-1045)|
|Mrk_509                |20 44 12.6|-10 41 20|2015-06-02 10:11:07|60101043004|archived |     36474|SCIENCE         |N01     |2020-10-11 01:20:15| 2016-07-24|         0|     2.183 (SWIFTJ2044.2-1045)|
|Mrk_509                |20 44 14.4|-10 41 57|2015-04-29 13:56:07|60101043001|archived |       266|SCIENCE         |N01     |2020-10-11 14:35:28| 2016-07-24|         0|     1.845 (SWIFTJ2044.2-1045)|
|MRK_509                |20 44 09.8|-10 43 24|                   |80701615   |accepted |    -50000|                |N07     |                   |           |          |     0.015 (SWIFTJ2044.2-1045)|
|ESO464_G016            |21 02 27.9|-28 08 47|2016-04-13 19:51:08|60101013002|archived |     22117|SCIENCE         |X14     |2020-10-01 07:25:35| 2017-05-10|         0|     1.917 (SWIFTJ2102.6-2810)|
|2MASXJ21090996m0940147 |21 09 10.0|-09 40 14|                   |60160749   |accepted |    -20000|                |EGS     |                   |           |          |     0.010 (SWIFTJ2109.1-0942)|
|B22107p35A             |21 09 31.9|+35 32 57|                   |60160750   |accepted |    -20000|                |EGS     |                   |           |          |     0.002 (SWIFTJ2109.2+3531)|
|2MASXJ21161028p2517010 |21 16 10.3|+25 17 01|                   |60160752   |accepted |    -20000|                |EGS     |                   |           |          |     0.007 (SWIFTJ2116.3+2512)|
|3C433                  |21 23 44.5|+25 04 12|                   |60160755   |accepted |    -20000|                |EGS     |                   |           |          |     0.261 (SWIFTJ2123.6+2506)|
|IGR_J21247p5058        |21 24 39.2|+50 56 01|2018-01-02 18:56:09|60301005002|archived |     40338|SCIENCE         |N03     |2020-08-19 07:28:05| 2019-01-06|         0|     2.414 (SWIFTJ2124.6+5057)|
|IGRJ21247p5058         |21 24 40.4|+50 56 56|2014-12-13 17:31:07|60061305002|archived |     24281|SCIENCE         |EGS     |2020-10-16 01:37:13| 2015-09-17|         0|     1.505 (SWIFTJ2124.6+5057)|
|SwiftJ2127d4p5654      |21 27 41.6|+56 55 32|2012-11-06 17:56:07|60001110005|archived |     74578|SCIENCE         |AGN     |2020-11-17 08:41:42| 2014-02-06|         1|     1.165 (SWIFTJ2127.4+5654)|
|SWIFT_J2127d4p5654     |21 27 49.8|+56 54 44|2018-12-30 07:51:09|60402008010|archived |     74246|SCIENCE         |N04     |2020-07-31 18:26:59| 2020-01-11|         0|     1.945 (SWIFTJ2127.4+5654)|
|SWIFT_J2127d4p5654     |21 27 32.4|+56 55 54|2018-09-14 16:41:09|60402008008|archived |     72875|SCIENCE         |N04     |2020-08-04 14:38:25| 2020-01-11|         0|     1.894 (SWIFTJ2127.4+5654)|
|SWIFT_J2127d4p5654     |21 27 33.0|+56 57 50|2018-07-30 20:31:09|60402008006|archived |     72130|SCIENCE         |N04     |2020-08-11 12:29:39| 2020-01-11|         0|     2.098 (SWIFTJ2127.4+5654)|
|SWIFT_J2127d4p5654     |21 27 37.6|+56 58 13|2018-07-16 07:01:09|60402008004|archived |     71568|SCIENCE         |N04     |2020-08-11 20:08:11| 2020-01-11|         0|     1.954 (SWIFTJ2127.4+5654)|
|SWIFT_J2127d4p5654     |21 27 41.0|+56 57 38|2018-07-05 16:26:09|60402008002|archived |     71255|SCIENCE         |N04     |2020-08-12 02:19:13| 2020-01-11|         1|     1.215 (SWIFTJ2127.4+5654)|
|SwiftJ2127d4p5654      |21 27 32.8|+56 53 21|2012-11-04 17:21:07|60001110002|archived |     49200|SCIENCE         |AGN     |2020-11-17 09:45:03| 2014-02-06|         0|     3.656 (SWIFTJ2127.4+5654)|
|SwiftJ2127d4p5654      |21 27 45.9|+56 55 46|2012-11-08 16:51:07|60001110007|archived |     42106|SCIENCE         |AGN     |2020-11-17 07:53:35| 2014-02-06|         0|     0.821 (SWIFTJ2127.4+5654)|
|SwiftJ2127d4p5654      |21 27 39.0|+56 55 17|2012-11-05 18:06:07|60001110003|archived |     28764|SCIENCE         |AGN     |2020-11-17 09:30:25| 2014-02-06|         0|     1.564 (SWIFTJ2127.4+5654)|
|6dFJ2132022m334254     |21 32 07.7|-33 40 01|2022-04-08 21:06:09|60160759002|archived |     22264|SCIENCE         |EGS     |2022-04-10 02:07:03| 2022-04-18|         0|     3.098 (SWIFTJ2132.0-3343)|
|1RXSJ213445d2m272551   |21 34 46.7|-27 24 29|2017-04-16 19:26:09|60363005002|archived |     21064|SCIENCE         |ELS     |2020-09-02 15:38:34| 2017-04-26|         0|     1.480 (SWIFTJ2134.9-2729)|
|1RXSJ213445d2m272551   |21 34 43.7|-27 26 48|2013-10-22 06:16:07|60061306002|archived |     19810|SCIENCE         |EGS     |2020-11-11 03:42:21| 2015-03-31|         0|     0.936 (SWIFTJ2134.9-2729)|
|1RXSJ213623d1m622400   |21 36 23.1|-62 24 00|                   |60160762   |accepted |    -20000|                |EGS     |                   |           |          |     0.003 (SWIFTJ2135.5-6222)|
|IRASF21329m6451        |21 36 52.7|-64 38 03|                   |60160763   |accepted |    -20000|                |EGS     |                   |           |          |     0.805 (SWIFTJ2136.8-6444)|
|PKS2135m14             |21 37 45.2|-14 32 55|                   |60160764   |accepted |    -20000|                |EGS     |                   |           |          |     0.006 (SWIFTJ2137.8-1433)|
|CGCG493m002            |21 38 33.4|+32 05 06|                   |60160765   |accepted |    -20000|                |EGS     |                   |           |          |     0.015 (SWIFTJ2138.8-3207)|
|1RXSJ213944d3p595016   |21 39 44.3|+59 50 16|                   |60160766   |accepted |    -20000|                |EGS     |                   |           |          |     0.085 (SWIFTJ2139.7+5951)|
|NGC7130                |21 48 13.4|-34 58 13|2016-12-15 16:41:08|60261006002|archived |     42121|SCIENCE         |ELS     |2020-09-19 19:04:54| 2016-12-23|         0|     1.694 (SWIFTJ2148.3-3454)|
|NGC7130                |21 48 25.8|-34 57 50|2014-08-17 23:31:07|60061347002|archived |     21187|SCIENCE         |EGS     |2020-10-21 07:27:52| 2015-09-17|         0|     1.490 (SWIFTJ2148.3-3454)|
|6dFJ2149581m185924     |21 49 58.1|-18 59 23|                   |60160770   |accepted |    -20000|                |EGS     |                   |           |          |     0.009 (SWIFTJ2150.2-1855)|
|2MASXJ21355399p4728217 |21 35 40.7|+47 27 56|2019-09-11 00:21:09|60160761002|archived |     18704|SCIENCE         |EGS     |2020-07-22 18:29:59| 2019-09-16|         0|     2.287 (SWIFTJ2156.1+4728)|
|EUVEJ2157m06d1         |21 57 27.1|-06 10 22|                   |60464194   |accepted |    -20000|                |EGS     |                   |           |          |     0.103 (SWIFTJ2157.4-0615)|
|2MASXJ22041914p0333511 |22 04 19.2|+03 33 50|                   |60061309   |accepted |    -20000|                |EGS     |                   |           |          |     0.020 (SWIFTJ2204.7+0337)|
|NGC7212                |22 06 53.0|+10 13 49|2013-09-01 13:16:07|60061310002|archived |     24585|SCIENCE         |EGS     |2020-11-06 01:41:34| 2015-03-31|         1|     2.222 (SWIFTJ2207.3+1013)|
|NGC7214                |22 09 07.7|-27 48 34|                   |60160781   |accepted |    -20000|                |EGS     |                   |           |          |     0.007 (SWIFTJ2209.1-2747)|
|2MASXJ22140917m2557487 |22 14 09.2|-25 57 49|                   |60160784   |accepted |    -20000|                |EGS     |                   |           |          |     0.012 (SWIFTJ2214.2-2557)|
|Mrk304                 |22 17 12.3|+14 14 21|                   |60160785   |accepted |    -20000|                |EGS     |                   |           |          |     0.003 (SWIFTJ2217.0+1413)|
|3C445                  |22 23 52.2|-02 04 50|2016-05-15 19:06:08|60160788002|archived |     19930|SCIENCE         |EGS     |2020-12-11 22:37:53| 2016-05-20|         0|     1.541 (SWIFTJ2223.9-0207)|
|MCGp06_49_019          |22 27 03.3|+36 20 19|2014-11-29 18:11:07|60061311002|archived |     21365|SCIENCE         |EGS     |2020-10-17 02:07:26| 2015-09-17|         0|     1.469 (SWIFTJ2226.8+3628)|
|ESO533_50              |22 34 50.7|-25 38 49|2019-05-16 10:41:09|60061312002|archived |     22957|SCIENCE         |EGS     |2020-07-25 10:39:02| 2019-06-06|         0|     1.814 (SWIFTJ2234.8-2542)|
|Mrk915                 |22 36 43.4|-12 34 11|2014-12-07 06:51:07|60002060004|archived |     54249|SCIENCE         |X13     |2020-10-16 22:35:18| 2016-01-11|         1|     1.641 (SWIFTJ2236.7-1233)|
|Mrk915                 |22 36 44.0|-12 34 03|2014-12-02 13:56:07|60002060002|archived |     52977|SCIENCE         |X13     |2020-10-17 00:19:09| 2016-01-11|         0|     1.477 (SWIFTJ2236.7-1233)|
|Mrk915                 |22 36 44.8|-12 34 44|2014-12-12 12:41:07|60002060006|archived |     50678|SCIENCE         |X13     |2020-10-16 01:57:49| 2016-01-11|         1|     2.063 (SWIFTJ2236.7-1233)|
|SWIFT_J2242d4m3711     |22 42 37.3|-37 09 52|2016-05-25 20:46:08|60201039002|archived |     36317|SCIENCE         |N02     |2020-12-12 02:07:34| 2017-06-04|         0|     1.482 (SWIFTJ2242.4-3711)|
|ESO406mG004            |22 42 41.2|-37 08 42|2020-06-26 12:06:09|60161799002|archived |     23719|SCIENCE         |EGS     |2020-06-28 05:19:48| 2020-07-03|         0|     2.885 (SWIFTJ2242.4-3711)|
|2MASXJ22484430p1727034 |22 48 44.3|+17 27 03|                   |60161803   |accepted |    -20000|                |EGS     |                   |           |          |     0.002 (SWIFTJ2248.8+1725)|
|2MASXJ22505170m0854572 |22 50 51.7|-08 54 57|                   |60160804   |accepted |    -20000|                |EGS     |                   |           |          |     0.005 (SWIFTJ2250.7-0854)|
|UGC12243               |22 54 43.5|+11 42 51|                   |60160809   |accepted |    -20000|                |EGS     |                   |           |          |    7.132 (SWIFTJ2254.2+1147A)|
|MCGp02_58_032          |22 54 19.7|+11 46 55|                   |60061315   |accepted |    -20000|                |EGS     |                   |           |          |    0.028 (SWIFTJ2254.2+1147A)|
|2MASXJ22563642p0525167 |22 56 36.5|+05 25 17|                   |60160811   |accepted |    -20000|                |EGS     |                   |           |          |     0.011 (SWIFTJ2256.5+0526)|
|UGC12282               |22 58 47.7|+40 53 48|2019-11-18 01:31:09|60160812002|archived |     28562|SCIENCE         |EGS     |2020-07-21 12:03:31| 2019-11-28|         0|     2.582 (SWIFTJ2258.9+4054)|
|KAZ320                 |22 59 32.9|+24 55 06|                   |60160813   |accepted |    -20000|                |EGS     |                   |           |          |     0.007 (SWIFTJ2259.7+2458)|
|2MASXJ23013626m5913210 |23 01 42.9|-59 15 10|2017-10-05 04:26:09|60160814002|archived |     19500|SCIENCE         |EGS     |2020-08-26 13:47:21| 2017-10-18|         0|     1.999 (SWIFTJ2301.4-5916)|
|NGC7465                |23 02 01.2|+15 55 41|2020-01-09 19:26:09|60160815002|archived |     20983|SCIENCE         |EGS     |2020-07-20 08:07:15| 2020-02-02|         0|     2.202 (SWIFTJ2302.1+1557)|
|MRK_926                |23 04 39.1|-08 43 12|2016-11-21 03:26:08|60201029002|archived |    106201|SCIENCE         |N02     |2020-09-20 05:00:37| 2017-12-08|         0|     2.321 (SWIFTJ2304.8-0843)|
|MRK_926                |23 04 49.7|-08 38 03|2021-07-04 00:31:09|60761009002|archived |     16688|SCIENCE         |N07     |2021-07-05 04:04:27| 2021-07-12|         0|     3.456 (SWIFTJ2304.8-0843)|
|MRK_926                |23 04 40.4|-08 43 12|2016-11-21 02:46:08|60201029001|archived |       177|SCIENCE         |N02     |2020-09-20 05:30:16| 2017-12-08|         0|     2.187 (SWIFTJ2304.8-0843)|
|PG2304p042             |23 07 02.9|+04 32 57|                   |60160820   |accepted |    -20000|                |EGS     |                   |           |          |     0.003 (SWIFTJ2307.1+0433)|
|2MASXJ23075724p4016393 |23 07 57.3|+40 16 39|                   |60160821   |accepted |    -20000|                |EGS     |                   |           |          |     0.002 (SWIFTJ2308.1+4014)|
|2MASXJ23203662p6430452 |23 20 46.9|+64 31 57|2019-05-31 06:36:09|60161824002|archived |     21439|SCIENCE         |EGS     |2020-07-25 03:24:07| 2019-06-22|         0|     1.643 (SWIFTJ2320.8+6434)|
|2MASXJ23203662p6430452 |23 20 57.2|+64 33 29|2019-05-31 06:11:09|60161824001|archived |        48|SCIENCE         |EGS     |2020-07-25 03:38:24| 2019-06-22|         0|     3.518 (SWIFTJ2320.8+6434)|
|2MASXJ23222444m0645375 |23 22 24.5|-06 45 37|                   |60160825   |accepted |    -20000|                |EGS     |                   |           |          |     0.010 (SWIFTJ2322.5-0646)|
|IRAS_23226m3843        |23 25 28.5|-38 24 49|2017-06-11 04:41:09|80101001002|archived |     96614|SCIENCE         |X14     |2020-09-01 10:10:07| 2018-11-30|         1|     2.177 (SWIFTJ2325.5-3827)|
|IRAS_23226m3843        |23 25 26.5|-38 29 05|2019-11-07 19:11:09|80502607002|archived |     54826|SCIENCE         |X18     |2020-07-21 16:38:23| 2020-12-18|         0|     2.301 (SWIFTJ2325.5-3827)|
|LCRSB232242d2m384320   |23 25 27.7|-38 25 27|2016-07-08 07:26:08|60160826002|archived |     22460|SCIENCE         |EGS     |2020-09-25 04:52:05| 2016-07-15|         1|     1.533 (SWIFTJ2325.5-3827)|
|2MASXJ23255427p2153142 |23 25 54.2|+21 53 13|                   |60160827   |accepted |    -20000|                |EGS     |                   |           |          |     0.011 (SWIFTJ2325.6+2157)|
|NGC_7682               |23 29 00.3|+03 30 28|2017-10-06 03:06:09|60368002002|archived |     22749|SCIENCE         |N03     |2020-08-26 12:55:00| 2018-10-18|         0|     3.419 (SWIFTJ2328.9+0328)|
|NGC7682                |23 28 59.9|+03 29 37|2021-01-11 12:31:09|60061319002|archived |     21747|SCIENCE         |EGS     |2021-01-13 02:53:25| 2021-01-18|         0|     3.471 (SWIFTJ2328.9+0328)|
|2MASXJ23435956p0538233 |23 43 59.6|+05 38 24|                   |60161834   |accepted |    -20000|                |EGS     |                   |           |          |     0.007 (SWIFTJ2343.9+0537)|
|2MASXJ23444387m4243124 |23 44 31.6|-42 45 01|2021-01-07 21:26:09|60160835002|archived |     19738|SCIENCE         |EGS     |2021-01-09 11:01:01| 2021-01-18|         0|     2.904 (SWIFTJ2344.6-4246)|
|PKS2349m01             |23 51 56.1|-01 09 13|                   |60160837   |accepted |    -20000|                |EGS     |                   |           |          |     0.007 (SWIFTJ2351.9-0109)|
|IGRJ23524p5842         |23 52 21.4|+58 44 34|2015-12-28 11:16:08|60160838002|archived |     23112|SCIENCE         |EGS     |2020-10-03 22:45:27| 2016-01-14|         1|     0.946 (SWIFTJ2352.2+5845)|
